Navigate,AccountAliasName,OrgnztnNumber,BusinessNatureCode,OrgnztnName,ISOCountryCode,ISOLanguageCode,OrgnztnStatusCode,OrgnztnClasscode,UplinePlatinumOrgnztnNumber,UplineSponsorOrgnztnNumber,HostUpdateDatetime,DeletedRowFlag,PaymentModeCode,UserTypeCode,FirstName,MiddleName,LastName,SuffixName,PreferredFirstName,BirthDate,EthnicityCode,GenderCode,MinorFlag,MaritalStatusCode,ChildrenQuantity,TaxFlag,PrimaryUserFlag,AuditCreateDatetime,AuditUpdateDatetime,AuditUserIdentifier
,,8101616,BusinessOwner,AMWAY 8101616  ABO 8101616,NO,NO,ActiveStatus,AssociateIBOClassCode,7539631,7125472,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101616,,AMWAY 8101616,,,4/30/1986 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:02,1/3/2013 22:02,WEB01-QA\CMNQF24
,,8101650,BusinessOwner,AMWAY 8101650  ABO 8101650,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125715,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101650,,AMWAY 8101650,,,12/20/1982 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:05,1/3/2013 22:05,WEB01-QA\CMNQF24
,,8101662,BusinessOwner,AMWAY 8101662  ABO 8101662,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126290,2/5/2013 20:38,FALSE,,Applicant1,ABO 8101662,,AMWAY 8101662,,,1/26/1976 0:00,,Male,FALSE,,0,FALSE,TRUE,2/5/2013 14:38,2/5/2013 14:38,WEB01-QA\CMNQF24
,,8101662,BusinessOwner,AMWAY 8101662  ABO 8101662,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126290,2/5/2013 20:38,FALSE,,Applicant2,ABO 8101662,,AMWAY 8101662,,,4/20/1978 0:00,,Female,FALSE,,0,FALSE,FALSE,2/5/2013 14:38,2/5/2013 14:38,WEB01-QA\CMNQF24
,,8101665,BusinessOwner,AMWAY 8101665  ABO 8101665,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7127039,2/5/2013 20:38,FALSE,,Applicant1,ABO 8101665,,AMWAY 8101665,,,11/13/1976 0:00,,Male,FALSE,,0,FALSE,TRUE,2/5/2013 14:38,2/5/2013 14:38,WEB01-QA\CMNQF24
,,9999333,BusinessOwner,SURNAME2  NAME2,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7080200,11/6/2012 11:13,FALSE,,Applicant1,NAME2,,SURNAME2,,,1/1/1978 0:00,,Male,FALSE,,0,FALSE,TRUE,11/6/2012 5:13,11/6/2012 5:13,WEB01-QA\CMNQF24
,,7125260,BusinessOwner,AMWAY 7125260  ABO 7125260,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125146,2/5/2013 20:35,FALSE,,Applicant1,ABO 7125260,,AMWAY 7125260,,,1/3/1988 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:36,2/5/2013 14:35,WEB01-QA\CMNQF24
,,7126128,BusinessOwner,AMWAY 7126128  ABO 7126128,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124525,2/5/2013 20:37,FALSE,,Applicant1,ABO 7126128,,AMWAY 7126128,,,10/20/1988 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:53,2/5/2013 14:37,WEB01-QA\CMNQF24
,,7499119,BusinessOwner,AMWAY 7499119  ABO 7499119,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7499030,10/5/2012 3:29,FALSE,,Applicant1,ABO 7499119,,AMWAY 7499119,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8004196,BusinessOwner,AMWAY 8004196  ABO 8004196,NO,NO,ActiveStatus,AssociateIBOClassCode,8500644,8500933,10/5/2012 3:29,FALSE,,Applicant1,ABO 8004196,,AMWAY 8004196,,,5/3/1944 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8004196,BusinessOwner,AMWAY 8004196  ABO 8004196,NO,NO,ActiveStatus,AssociateIBOClassCode,8500644,8500933,10/5/2012 3:29,FALSE,,Applicant2,ABO 8004196,,AMWAY 8004196,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8004715,BusinessOwner,AMWAY 8004715  ABO 8004715,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,8499646,10/5/2012 3:29,FALSE,,Applicant1,ABO 8004715,,AMWAY 8004715,,,3/19/1964 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8004886,BusinessOwner,AMWAY 8004886  ABO 8004886,NO,NO,ActiveStatus,PlatinumClassCode,8005166,8051228,10/5/2012 3:29,FALSE,,Applicant1,ABO 8004886,,AMWAY 8004886,,,4/18/1968 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8004990,BusinessOwner,AMWAY 8004990  ABO 8004990,NO,NO,ActiveStatus,SilverSponsorClassCode,8999650,7006495,10/5/2012 3:29,FALSE,,Applicant1,ABO 8004990,,AMWAY 8004990,,,,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8004990,BusinessOwner,AMWAY 8004990  ABO 8004990,NO,NO,ActiveStatus,SilverSponsorClassCode,8999650,7006495,10/5/2012 3:29,FALSE,,Applicant2,ABO 8004990,,AMWAY 8004990,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8005927,BusinessOwner,AMWAY 8005927  ABO 8005927,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,8050487,10/5/2012 3:29,FALSE,,Applicant1,ABO 8005927,,AMWAY 8005927,,,5/7/1976 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8006824,BusinessOwner,AMWAY 8006824  ABO 8006824,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7006803,10/5/2012 3:29,FALSE,,Applicant1,ABO 8006824,,AMWAY 8006824,,,11/4/1971 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8007940,BusinessOwner,AMWAY 8007940  ABO 8007940,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7499049,10/5/2012 3:29,FALSE,,Applicant1,ABO 8007940,,AMWAY 8007940,,,12/18/1945 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8007940,BusinessOwner,AMWAY 8007940  ABO 8007940,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7499049,10/5/2012 3:29,FALSE,,Applicant2,ABO 8007940,,AMWAY 8007940,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:30,10/4/2012 21:30,WEB01-QA\CMNQF24
,,8009597,BusinessOwner,AMWAY 8009597  ABO 8009597,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7499086,10/5/2012 3:29,FALSE,,Applicant1,ABO 8009597,,AMWAY 8009597,,,5/29/1949 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8009597,BusinessOwner,AMWAY 8009597  ABO 8009597,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7499086,10/5/2012 3:29,FALSE,,Applicant2,ABO 8009597,,AMWAY 8009597,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8009986,BusinessOwner,AMWAY 8009986  ABO 8009986,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7499097,10/5/2012 3:29,FALSE,,Applicant1,ABO 8009986,,AMWAY 8009986,,,9/25/1946 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:31,10/4/2012 21:31,WEB01-QA\CMNQF24
,,8028938,BusinessOwner,AMWAY 8028938  ABO 8028938,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7499009,10/5/2012 3:30,FALSE,,Applicant1,ABO 8028938,,AMWAY 8028938,,,1/21/1969 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:32,10/4/2012 21:32,WEB01-QA\CMNQF24
,,8031044,BusinessOwner,AMWAY 8031044  ABO 8031044,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7499039,10/5/2012 3:30,FALSE,,Applicant1,ABO 8031044,,AMWAY 8031044,,,7/15/1961 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:33,10/4/2012 21:33,WEB01-QA\CMNQF24
,,8031044,BusinessOwner,AMWAY 8031044  ABO 8031044,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7499039,10/5/2012 3:30,FALSE,,Applicant2,ABO 8031044,,AMWAY 8031044,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:33,10/4/2012 21:33,WEB01-QA\CMNQF24
,,8040164,BusinessOwner,AMWAY 8040164  ABO 8040164,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7507400,10/5/2012 3:32,FALSE,,Applicant1,ABO 8040164,,AMWAY 8040164,,,9/12/1983 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:37,10/4/2012 21:37,WEB01-QA\CMNQF24
,,8040963,BusinessOwner,AMWAY 8040963  ABO 8040963,NO,NO,ActiveStatus,AssociateIBOClassCode,7009008,7038939,10/5/2012 3:32,FALSE,,Applicant1,ABO 8040963,,AMWAY 8040963,,,2/28/1950 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:37,10/4/2012 21:37,WEB01-QA\CMNQF24
,,8044223,BusinessOwner,AMWAY 8044223  ABO 8044223,NO,NO,ActiveStatus,AssociateIBOClassCode,7004043,7007308,10/5/2012 3:33,FALSE,,Applicant1,ABO 8044223,,AMWAY 8044223,,,8/2/1980 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 21:42,10/4/2012 21:42,WEB01-QA\CMNQF24
,,8044223,BusinessOwner,AMWAY 8044223  ABO 8044223,NO,NO,ActiveStatus,AssociateIBOClassCode,7004043,7007308,10/5/2012 3:33,FALSE,,Applicant2,ABO 8044223,,AMWAY 8044223,,,7/7/1974 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 21:42,10/4/2012 21:42,WEB01-QA\CMNQF24
,,8079856,BusinessOwner,AMWAY 8079856  ABO 8079856,NO,NO,ActiveStatus,AssociateIBOClassCode,7544354,7636383,2/5/2013 20:17,FALSE,,Applicant1,ABO 8079856,,AMWAY 8079856,,,11/8/1970 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 23:00,2/5/2013 14:22,WEB01-QA\CMNQF24
,,8087836,BusinessOwner,AMWAY 8087836  ABO 8087836,NO,NO,ActiveStatus,AssociateIBOClassCode,8023360,7069581,10/5/2012 3:52,FALSE,,Applicant1,ABO 8087836,,AMWAY 8087836,,,8/22/1972 0:00,,Female,FALSE,,0,FALSE,TRUE,10/4/2012 23:21,10/4/2012 23:21,WEB01-QA\CMNQF24
,,8088243,BusinessOwner,AMWAY 8088243  ABO 8088243,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 3:51,FALSE,,Applicant1,ABO 8088243,,AMWAY 8088243,,,4/27/1965 0:00,,Male,FALSE,,0,FALSE,TRUE,10/4/2012 23:16,10/4/2012 23:16,WEB01-QA\CMNQF24
,,8088243,BusinessOwner,AMWAY 8088243  ABO 8088243,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 3:51,FALSE,,Applicant2,ABO 8088243,,AMWAY 8088243,,,11/16/1967 0:00,,Female,FALSE,,0,FALSE,FALSE,10/4/2012 23:16,10/4/2012 23:16,WEB01-QA\CMNQF24
,,8090224,BusinessOwner,AMWAY 8090224  ABO 8090224,NO,NO,ActiveStatus,AssociateIBOClassCode,8999718,7116756,10/5/2012 3:53,FALSE,,Applicant1,ABO 8090224,,AMWAY 8090224,,,8/24/1984 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 23:35,10/4/2012 23:35,WEB01-QA\CMNQF24
,,8090474,BusinessOwner,AMWAY 8090474  ABO 8090474,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 3:55,FALSE,,Applicant1,ABO 8090474,,AMWAY 8090474,,,12/29/1976 0:00,,NotSpecified,FALSE,,0,FALSE,TRUE,10/4/2012 23:45,10/4/2012 23:45,WEB01-QA\CMNQF24
,,8090474,BusinessOwner,AMWAY 8090474  ABO 8090474,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 3:55,FALSE,,Applicant2,ABO 8090474,,AMWAY 8090474,,,1/1/1982 0:00,,NotSpecified,FALSE,,0,FALSE,FALSE,10/4/2012 23:45,10/4/2012 23:45,WEB01-QA\CMNQF24
,,8093140,BusinessOwner,AMWAY 8093140  ABO 8093140,NO,NO,ActiveStatus,AssociateIBOClassCode,7512714,7678020,2/5/2013 20:24,FALSE,,Applicant1,ABO 8093140,,AMWAY 8093140,,,10/27/1981 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 0:06,2/5/2013 14:27,WEB01-QA\CMNQF24
,,8093140,BusinessOwner,AMWAY 8093140  ABO 8093140,NO,NO,ActiveStatus,AssociateIBOClassCode,7512714,7678020,2/5/2013 20:24,FALSE,,LegalEntity,,,AMWAY 8093140,,,,,NotSpecified,FALSE,,0,FALSE,FALSE,10/5/2012 0:06,2/5/2013 14:27,WEB01-QA\CMNQF24
,,8093849,BusinessOwner,AMWAY 8093849  ABO 8093849,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 3:59,FALSE,,Applicant1,ABO 8093849,,AMWAY 8093849,,,7/6/1973 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 0:17,10/5/2012 0:17,WEB01-QA\CMNQF24
,,8095859,BusinessOwner,AMWAY 8095859  ABO 8095859,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 4:04,FALSE,,Applicant1,ABO 8095859,,AMWAY 8095859,,,5/29/1968 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:05,10/5/2012 1:05,WEB01-QA\CMNQF24
,,8100292,BusinessOwner,AMWAY 8100292  ABO 8100292,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7107631,10/5/2012 4:01,FALSE,,Applicant1,ABO 8100292,,AMWAY 8100292,,,2/19/1975 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 0:33,10/5/2012 0:33,WEB01-QA\CMNQF24
,,8100489,BusinessOwner,AMWAY 8100489  ABO 8100489,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7031747,10/5/2012 4:03,FALSE,,Applicant1,ABO 8100489,,AMWAY 8100489,,,2/14/1985 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 0:47,10/5/2012 0:47,WEB01-QA\CMNQF24
,,8100585,BusinessOwner,AMWAY 8100585  ABO 8100585,NO,NO,ActiveStatus,AssociateIBOClassCode,7033677,7072335,10/5/2012 4:03,FALSE,,Applicant1,ABO 8100585,,AMWAY 8100585,,,6/9/1989 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 0:52,10/5/2012 0:52,WEB01-QA\CMNQF24
,,8100621,BusinessOwner,AMWAY 8100621  ABO 8100621,NO,NO,ActiveStatus,AssociateIBOClassCode,7539631,7579781,2/5/2013 20:29,FALSE,,Applicant1,ABO 8100621,,AMWAY 8100621,,,5/25/1980 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 0:56,2/5/2013 14:31,WEB01-QA\CMNQF24
,,8100744,BusinessOwner,AMWAY 8100744  ABO 8100744,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124500,1/24/2013 9:48,FALSE,,Applicant1,ABO 8100744,,AMWAY 8100744,,,12/23/1969 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:06,1/24/2013 3:48,WEB01-QA\CMNQF24
,,8100744,BusinessOwner,AMWAY 8100744  ABO 8100744,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124500,1/24/2013 9:48,FALSE,,Applicant2,ABO 8100744,,AMWAY 8100744,,,3/5/1978 0:00,,Female,FALSE,,0,FALSE,FALSE,10/5/2012 1:06,1/24/2013 3:48,WEB01-QA\CMNQF24
,,8101013,BusinessOwner,AMWAY 8101013  ABO 8101013,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7004630,10/5/2012 4:06,FALSE,,Applicant1,ABO 8101013,,AMWAY 8101013,,,10/15/1960 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:23,10/5/2012 1:23,WEB01-QA\CMNQF24
,,8101013,BusinessOwner,AMWAY 8101013  ABO 8101013,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7004630,10/5/2012 4:06,FALSE,,Applicant2,ABO 8101013,,AMWAY 8101013,,,3/29/1964 0:00,,Female,FALSE,,0,FALSE,FALSE,10/5/2012 1:23,10/5/2012 1:23,WEB01-QA\CMNQF24
,,8101032,BusinessOwner,AMWAY 8101032  ABO 8101032,NO,NO,ActiveStatus,AssociateIBOClassCode,8502542,7004573,10/5/2012 4:06,FALSE,,Applicant1,ABO 8101032,,AMWAY 8101032,,,10/9/1976 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:24,10/5/2012 1:24,WEB01-QA\CMNQF24
,,8101032,BusinessOwner,AMWAY 8101032  ABO 8101032,NO,NO,ActiveStatus,AssociateIBOClassCode,8502542,7004573,10/5/2012 4:06,FALSE,,Applicant2,ABO 8101032,,AMWAY 8101032,,,6/27/1967 0:00,,Male,FALSE,,0,FALSE,FALSE,10/5/2012 1:24,10/5/2012 1:24,WEB01-QA\CMNQF24
,,8101072,BusinessOwner,AMWAY 8101072  ABO 8101072,NO,NO,ActiveStatus,AssociateIBOClassCode,7571782,7588559,11/1/2012 15:52,FALSE,,Applicant1,ABO 8101072,,AMWAY 8101072,,,6/27/1969 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:28,11/1/2012 10:53,WEB01-QA\CMNQF24
,,8101167,BusinessOwner,AMWAY 8101167  ABO 8101167,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7731579,10/5/2012 4:07,FALSE,,Applicant1,ABO 8101167,,AMWAY 8101167,,,3/18/1975 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:35,10/5/2012 1:35,WEB01-QA\CMNQF24
,,8101176,BusinessOwner,AMWAY 8101176  ABO 8101176,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124948,1/24/2013 9:48,FALSE,,Applicant1,ABO 8101176,,AMWAY 8101176,,,10/27/1968 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:36,1/24/2013 3:49,WEB01-QA\CMNQF24
,,8101178,BusinessOwner,AMWAY 8101178  ABO 8101178,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7136259,2/21/2013 9:47,FALSE,,Applicant1,ABO 8101178,,AMWAY 8101178,,,4/13/1986 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:36,2/21/2013 3:49,WEB01-QA\CMNQF24
,,8101327,BusinessOwner,AMWAY 8101327  ABO 8101327,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125173,2/5/2013 20:36,FALSE,,Applicant1,ABO 8101327,,AMWAY 8101327,,,2/17/1984 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:48,2/5/2013 14:36,WEB01-QA\CMNQF24
,,8101393,BusinessOwner,AMWAY 8101393  ABO 8101393,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124710,2/5/2013 20:37,FALSE,,Applicant1,ABO 8101393,,AMWAY 8101393,,,11/13/1967 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:51,2/5/2013 14:37,WEB01-QA\CMNQF24
,,8101402,BusinessOwner,AMWAY 8101402  ABO 8101402,NO,NO,ActiveStatus,AssociateIBOClassCode,7511907,7539861,10/5/2012 4:09,FALSE,,Applicant1,ABO 8101402,,AMWAY 8101402,,,6/2/1976 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:52,10/5/2012 1:52,WEB01-QA\CMNQF24
,,8101412,BusinessOwner,AMWAY 8101412  ABO 8101412,NO,NO,ActiveStatus,AssociateIBOClassCode,7539631,7610416,10/5/2012 4:09,FALSE,,Applicant1,ABO 8101412,,AMWAY 8101412,,,8/16/1976 0:00,,Male,FALSE,,0,FALSE,TRUE,10/5/2012 1:52,10/5/2012 1:52,WEB01-QA\CMNQF24
,,8101416,BusinessOwner,AMWAY 8101416  ABO 8101416,NO,NO,ActiveStatus,AssociateIBOClassCode,7539631,7703434,2/5/2013 20:37,FALSE,,Applicant1,ABO 8101416,,AMWAY 8101416,,,2/12/1983 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:52,2/5/2013 14:37,WEB01-QA\CMNQF24
,,8101418,BusinessOwner,AMWAY 8101418  ABO 8101418,NO,NO,ActiveStatus,AssociateIBOClassCode,7539631,7125296,10/5/2012 4:09,FALSE,,Applicant1,ABO 8101418,,AMWAY 8101418,,,1/12/1972 0:00,,Female,FALSE,,0,FALSE,TRUE,10/5/2012 1:52,10/5/2012 1:52,WEB01-QA\CMNQF24
,,8101485,BusinessOwner,AMWAY 8101485  ABO 8101485,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126334,11/1/2012 15:53,FALSE,,Applicant1,ABO 8101485,,AMWAY 8101485,,,12/11/1987 0:00,,Male,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,8101489,BusinessOwner,AMWAY 8101489  ABO 8101489,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126341,11/1/2012 15:53,FALSE,,Applicant1,ABO 8101489,,AMWAY 8101489,,,3/12/1961 0:00,,Male,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,8101491,BusinessOwner,AMWAY 8101491  ABO 8101491,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7123972,11/1/2012 15:53,FALSE,,Applicant1,ABO 8101491,,AMWAY 8101491,,,6/29/1959 0:00,,Female,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,8101498,BusinessOwner,AMWAY 8101498  ABO 8101498,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125146,2/5/2013 20:37,FALSE,,Applicant1,ABO 8101498,,AMWAY 8101498,,,4/4/1973 0:00,,Male,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,2/5/2013 14:37,WEB01-QA\CMNQF24
,,8101510,BusinessOwner,AMWAY 8101510  ABO 8101510,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126376,11/1/2012 15:53,FALSE,,Applicant1,ABO 8101510,,AMWAY 8101510,,,10/1/1984 0:00,,Male,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,8101538,BusinessOwner,AMWAY 8101538  ABO 8101538,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125115,11/1/2012 15:53,FALSE,,Applicant1,ABO 8101538,,AMWAY 8101538,,,1/25/1989 0:00,,Female,FALSE,,0,FALSE,TRUE,11/1/2012 10:55,11/1/2012 10:55,WEB01-QA\CMNQF24
,,8101572,BusinessOwner,AMWAY 8101572  ABO 8101572,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126485,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101572,,AMWAY 8101572,,,8/2/1978 0:00,,Male,FALSE,,0,FALSE,TRUE,1/3/2013 22:00,1/3/2013 22:00,WEB01-QA\CMNQF24
,,8101577,BusinessOwner,AMWAY 8101577  ABO 8101577,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126749,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101577,,AMWAY 8101577,,,10/30/1984 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:01,1/3/2013 22:01,WEB01-QA\CMNQF24
,,8101577,BusinessOwner,AMWAY 8101577  ABO 8101577,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7126749,1/4/2013 1:16,FALSE,,Applicant2,ABO 8101577,,AMWAY 8101577,,,5/31/1984 0:00,,Male,FALSE,,0,FALSE,FALSE,1/3/2013 22:01,1/3/2013 22:01,WEB01-QA\CMNQF24
,,8101583,BusinessOwner,AMWAY 8101583  ABO 8101583,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125173,2/5/2013 20:38,FALSE,,Applicant1,ABO 8101583,,AMWAY 8101583,,,5/27/1983 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:01,2/5/2013 14:38,WEB01-QA\CMNQF24
,,8101584,BusinessOwner,AMWAY 8101584  ABO 8101584,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7004571,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101584,,AMWAY 8101584,,,7/30/1987 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:01,1/3/2013 22:01,WEB01-QA\CMNQF24
,,8101584,BusinessOwner,AMWAY 8101584  ABO 8101584,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7004571,1/4/2013 1:16,FALSE,,Applicant2,ABO 8101584,,AMWAY 8101584,,,5/20/1988 0:00,,Male,FALSE,,0,FALSE,FALSE,1/3/2013 22:01,1/3/2013 22:01,WEB01-QA\CMNQF24
,,8101605,BusinessOwner,AMWAY 8101605  ABO 8101605,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7125260,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101605,,AMWAY 8101605,,,11/6/1984 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:02,1/3/2013 22:02,WEB01-QA\CMNQF24
,,8101624,BusinessOwner,AMWAY 8101624  ABO 8101624,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124892,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101624,,AMWAY 8101624,,,7/26/1990 0:00,,Male,FALSE,,0,FALSE,TRUE,1/3/2013 22:03,1/3/2013 22:03,WEB01-QA\CMNQF24
,,8101624,BusinessOwner,AMWAY 8101624  ABO 8101624,NO,NO,ActiveStatus,AssociateIBOClassCode,8999002,7124892,1/4/2013 1:16,FALSE,,Applicant2,ABO 8101624,,AMWAY 8101624,,,12/12/1991 0:00,,Female,FALSE,,0,FALSE,FALSE,1/3/2013 22:03,1/3/2013 22:03,WEB01-QA\CMNQF24
,,8101627,BusinessOwner,AMWAY 8101627  ABO 8101627,NO,NO,ActiveStatus,AssociateIBOClassCode,7031747,7004936,1/4/2013 1:16,FALSE,,Applicant1,ABO 8101627,,AMWAY 8101627,,,3/18/1986 0:00,,Female,FALSE,,0,FALSE,TRUE,1/3/2013 22:03,1/3/2013 22:03,WEB01-QA\CMNQF24
